id,Nom,Adresse1,Adresse2,Adresse3,Code Postal,Commune,Code inse,Téléphone,Téléphone international,Mél,Site Web (URL),Fax,Fax international,Descriptif court (Standard),Classement HOT,Chaines,Longitude,Latitude,Altitude,Géolocalisation validée,,,,,,,,,,,,,,,
226807,Hôtels Les Catrems et Montagnou,Rue des Soleils,,Merlette,5170,Orcières,5096,04 92 55 66 15,+334 92 55 66 15,hotel.lescatrems@orange.fr,http://www.hotelorciereslescatrems.com, , ,"Hôtel familial de 22 chambres et 16 chambres pour le Montagnou.
L'espace salon/bar et solarium des Catrems vous accueille pour une pause détente face aux montagnes.",Non Classé NN 2009,,6.319028,44.694861,1850,1,,,,,,,,,,,,,,,
226809,Le Val des Sources,Les Barrengeards,,,5800,Saint-Maurice-en-Valgaudemar,5152,04 92 55 23 75,+334 92 55 23 75,levaldessources@wanadoo.fr,http://www.levaldessources.com,04 92 55 23 75,+334 92 55 23 75,"Au coeur de la belle vallée du Valgaudemar, le Val des Sources accueille randonneurs à pied ou à cheval dans un cadre champêtre et fleuri.",2 étoiles,,6.100797,44.802065,940,1,,,,,,,,,,,,,,,
226810,Hôtel Le Tourisme,Avenue Alexandre Didier,,,5200,Embrun,5046,04 92 43 20 17,+334 92 43 20 17,hotel-du-tourisme@orange.fr,http://www.hotel-tourisme-embrun.com/,04 92 43 82 15,+334 92 43 82 15,"20 chambres agréables, doubles ou familiales. Cuisine traditionnelle et généreuse, servie dans un cadre confortable sous la véranda. Situé a deux pas du centre historique, de la gare routière et SNCF. Ferme du 6/11 au 15/12.",1 étoile,,6.497454,44.565887,870,1,,,,,,,,,,,,,,,
226812,Hôtel Le Verdun,20 boulevard de la Libération,,,5000,Gap,5061,04 92 53 88 50,+334 92 53 88 50,coespitallier@gmail.com, , , ,"Situé en centre-ville, hôtel familial, possibilité de pensions et demi-pensions.
3 studios à louer.",,,6.078172,44.560869,735,1,,,,,,,,,,,,,,,
226813,Les Chalets Margot hôtel*** et appart hôtel,Superdévoluy,,,5250,Superdévoluy,5901,04 92 58 86 90,+334 92 58 86 90,info@chalets-margot.com,http://www.chalets-margot.com, , ,"Nouveautés hiver 2018-2019 :
- 1 piscine couverte
- 1 spa de 14 places
- Massages sous réservation avec Céline de Zen Altitude

26 chambres de 2 à 4 pers au pied des pistes. Chambres équipées de TV TNT et chaînes étrangères.",3 étoiles,,5.932169,44.674688,1500,1,,,,,,,,,,,,,,,
226823,Hôtel Le Carina,27 route de  Chabanas,,,5000,Gap,5061,04 92 52 02 73,+334 92 52 02 73,pavillon.carina@wanadoo.fr,http://www.carina-hotel.com,04 92 53 34 72,+334 92 53 34 72,"L’hôtel LOGIS CARINA**, lové dans un écrin de verdure à 800m d’altitude et 2kms du centre-ville de Gap met ses 50 chambres à disposition pour se reposer, se balader, randonner…et profiter du soleil des hautes Alpes.",2 étoiles,,6.065686,44.561411,735,1,,,,,,,,,,,,,,,
226826,Hôtel Logis Le Céans,Route des Princes d'Orange,Les Bégües,,5700,Sainte-Colombe,5135,04 92 66 24 22,+334 92 66 24 22,le.ceans@gmail.com,http://www.le-ceans.fr,04 92 66 28 29,+334 92 66 28 29,"Entre Provence et Alpes, sur la Route des Princes d'Orange, ambiance familiale à la campagne pour cet hôtel 2 cheminées aux Logis de France, situé dans le sud des Hautes Alpes. Piscine, Jacuzzi, salle de jeux.",,,5.647012,44.296676,630,1,,,,,,,,,,,,,,,
226827,Hôtel le Cristol,6 Route d'Italie,,,5100,Briançon,5023,04 92 20 20 11,+334 92 20 20 11,hotel.cristol@wanadoo.fr,http://www.hotel-cristol-briancon.fr,04 92 21 02 58,+334 92 21 02 58,Nous vous accueillons aux portes de la Cité Vauban dans une ambiance chaleureuse et familiale.,2 étoiles,,6.647126,44.902446,1326,1,,,,,,,,,,,,,,,
226828,Hôtel Logis Le Clos,20 ter  avenue Commandant Dumont,,,5000,Gap,5061,04 92 51 37 04,+334 92 51 37 04,jeanpierre.zenou@wanadoo.fr,http://www.leclos.fr,04 92 52 41 06,+334 92 52 41 06,"A Gap, ""Capitale douce des Alpes du Sud"", venez réaliser le rêve du mariage heureux entre la ville et la campagne...Dans un parc de 6000 m2, sur la Route Napoléon.",En cours de classement,,6.083782,44.565823,735,1,,,,,,,,,,,,,,,
226829,Hôtel Restaurant Le Lac,7 avenue du Lac,le Plan d'Eau,,5200,Embrun,5046,04 92 43 11 08,+334 92 43 11 08,reception@hotellelac.com,http://www.hotellelac.com, , ,"Cadre spacieux, lumineux, au calme et à 150 m du plan d’eau.
Ambiance chaleureuse et familiale, cuisine régionale et traditionnelle. A disposition de notre clientèle, gratuitement  : la piscine couverte chauffée toute l'année et l'espace bien être.",3 étoiles,,6.482899,44.551336,800,1,,,,,,,,,,,,,,,
226831,Hôtel & SPA Les Bartavelles,Le Clos des Pommiers,RN 94,,5200,Crots,5045,04 92 43 20 69,+334 92 43 20 69,info@bartavelles.com,http://www.spaperledeau.com, , ,"Des chambres cosy et moderne, une cuisine créative, des produits locaux, un menu du jour, un Spa de 200m2, une piscine chauffée de mai à septembre, une terrasse ombragée... Les Bartavelles de quoi séduire toute votre tribu!",3 étoiles,,6.479356,44.542162,820,1,,,,,,,,,,,,,,,
226832,Hôtel-Restaurant Les Peupliers,Chemin de Lesdier,,,5200,Baratier,5012,04 92 43 03 47,+334 92 43 03 47,info@hotel-les-peupliers.com,http://www.hotel-les-peupliers.com, , ,"Chaleureux hôtel dans un site calme,proche d’Embrun et des Orres. Piscine chauffée Mai à Septembre,spa (sauna, hammam, bains à remous),massages de bien-être, location de vélos électriques, garage motos et vélos. Cuisine gourmande à base de produits frais.",3 étoiles,,6.491644,44.535941,850,1,,,,,,,,,,,,,,,
226837,Hôtel Muret,Le Village,,,5130,Sigoyer,5168,04 92 57 83 02,+334 92 57 83 02,hotelmuret@wanadoo.fr,http://www.hotel-muret.com,04 92 57 92 44,+334 92 57 92 44,"Hôtel Logis de France 2 cheminées dans les Hautes Alpes. Au coeur de la vallée de la Durance, une ancienne auberge de campagne, cuisine gourmande, produits du terroir.",3 étoiles,,5.976505,44.477847,935,1,,,,,,,,,,,,,,,
226838,Lacour,Montdauphin - Gare,RN 94,,5600,Eygliers,5052,04 92 45 03 08,+334 92 45 03 08,renseignement@hotel-lacour.com,http://www.hotel-lacour.com,04 92 45 40 09,+334 92 45 40 09,"Hôtel très facile d'accès, à proximité de sites touristiques renommés.",3 étoiles,,6.616945,44.674696,900,1,,,,,,,,,,,,,,,
226839,Les Vallois Hôtel Restaurant,Rière Pont,,Vallouise,5340,Vallouise-Pelvoux,5101,04 92 23 33 10,+334 92 23 33 10,hotel@lesvallois.com,http://www.lesvallois.com, , ,"Au cœur du village de Vallouise, hôtel 2 étoiles, entièrement rénové en 2014. Situé au départ des randonnées pédestres en été et nordiques en hiver.",2 étoiles,,6.488772,44.846065,1160,1,,,,,,,,,,,,,,,
226845,Hôtel Ma Chaumière,La Tourronde,"104, Avenue de Provence",Route de Marseille,5000,Gap,5061,04 92 53 76 51,+334 92 53 76 51, , , , ,"Pension de famille à l'ambiance conviviale depuis 28 ans.
Spécialités : pizzas. Sur commande : fondues, bouillabaisse, couscous, paëlla.",,,6.079758,44.559638,735,1,,,,,,,,,,,,,,,
226847,Hôtel Mont Brison,3 Avenue du Général de Gaulle,,,5100,Briançon,5023,04 92 21 14 55,+334 92 21 14 55,hotel.montbrison@orange.fr,http://www.hotelmontbrison.com, , ,"Hôtel **, accueil chaleureux et familial.
Situé à 200m de la télécabine du Prorel - domaine de Serre Chevalier, à proximité du centre ville à 100m du Casino Barrière.
Nouveaux propriétaires.",2 étoiles,,6.633114,44.895745,1326,1,,,,,,,,,,,,,,,
226848,Hôtel Mon Hôtel à Gap,"N° 4, Place Frédéric Euzières",,,5000,Gap,5061,04 92 51 04 13,+334 92 51 04 13,contact@monhotelagap.com,http://www.monhotelagap.com, , ,"L'Hôtel du centre-ville, à deux pas du quartier piéton. Chambres spacieuses et confortables, suites. Garage gratuit pour les motards.",3 étoiles,,6.07686,44.556438,735,1,,,,,,,,,,,,,,,
226859,Hôtel Saint-Roch,Les Prés,,,5290,Puy-Saint-Vincent,5110,07 85 61 07 76,+337 85 61 07 76,info@hotel-st-roch.com,http://www.hotel-st-roch.com, , ,L'hôtel de montagne Saint Roch se situe au pied des pistes de la station 1400.,3 étoiles,,6.497239,44.827008,1400,1,,,,,,,,,,,,,,,
226862,Hôtel Valérie,place de l'église,,,5100,Montgenèvre,5085,+33 (0)4 92 21 90 02,+3333 (0)4 92 21 90 02,info@hotel-montgenevre.com,http://www.hotel-montgenevre.com,+33 (0)4 92 21 81 43,+3333 (0)4 92 21 81 43,"A quelques pas des remontés mécaniques et en plein coeur du village, l'hôtel Valérie vous propose 19 chambres.",2 étoiles,,6.72309,44.931371,1860,1,,,,,,,,,,,,,,,
226864,Hôtel Vauban,13 Avenue du Général de Gaulle,,,5100,Briançon,5023,04 92 21 12 11,+334 92 21 12 11,vauban.hotel@wanadoo.fr,http://www.hotel-vauban-briancon.com,04 92 20 58 20,+334 92 20 58 20,L'Hôtel Vauban Briançon 3* vous accueille aux pieds des pistes de Serre-Chevalier. Hôtel rénové idéalement situé à moins de 5 mn de la gare et des remontées mécaniques . 37 chambres équipées et 3 suites.,3 étoiles,,6.633157,44.894959,1326,1,,,,,,,,,,,,,,,
226866,Hôtellerie Notre-Dame-Du-Laus,Hôtellerie Notre-Dame-du-Laus,,,5130,Saint-Étienne-le-Laus,5140,04 92 50 30 73,+334 92 50 30 73,reception@notre-dame-du-laus.com,http://www.notre-dame-du-laus.com,04 92 50 90 77,+334 92 50 90 77,L’hôtellerie Notre-Dame-du-Laus fait partie intégrante du sanctuaire.,Non Classé NN 2009,,6.151476,44.520907,900,1,,,,,,,,,,,,,,,
226880,Inter Hôtel,8 Avenue du Galibier,,,5100,Briançon,5023,04 92 21 12 55,+334 92 21 12 55,interhotelbriancon@free.fr,http://www.interhotelbriancon.fr, , ,"Hôtel chaleureux et prix modérés toute l'année.
La Famille Thomas vous accueille et vous renseigne depuis 3 générations dans le Briançonnais.",Non Classé NN 2009,,6.629004,44.906248,,1,,,,,,,,,,,,,,,
226939,Hôtel Les Écrins,Centre station,Les Orres 1650,,5200,Les Orres,5098,04 92 44 07 00,+334 92 44 07 00,alexandra@lana-vacances.com,http://www.hotel-lesecrins.com, , ,"Hôtel de 40 chambres situé au cœur de la station des Orres 1650, à proximité des pistes, commerces et services.",2 étoiles,,6.556311,44.493486,1650,1,,,,,,,,,,,,,,,
226941,Hôtel Les 5 Saisons,Les Meyries,,,5310,Freissinières,5058,07 62 70 89 14,+337 62 70 89 14,contact@les5saisons.com,http://www.les5saisons.com/, , ,"L'Hôtel** restaurant de montagne ""Les 5 Saisons"" est situé au cœur de la vallée de Freissinières baignée de soleil et de tranquillité.",2 étoiles,,6.540942,44.753627,1150,1,,,,,,,,,,,,,,,
226944,Les Chenets,Rue du Four,,,5500,Saint-Julien-en-Champsaur,5147,04 92 50 03 15,+334 92 50 03 15,les-chenets@wanadoo.fr,http://www.les-chenets.com, , ,"Au cœur du petit village de St Julien en Champsaur, l'hôtel-restaurant familial vous accueille dans ses chambres confortables. La salle de restaurant claire et spacieuse, équipée d'un accès pour fauteuil roulant, propose une bonne cuisine traditionnelle.",Non Classé NN 2009,,6.128282,44.659052,1100,1,,,,,,,,,,,,,,,
226956,Hôtel Les Sources,Rue du Barnafret,,,5160,Savines-le-Lac,5164,04 92 44 20 52,+334 92 44 20 52,les.sources.hotelcamping@gmail.com,http://www.hotel-les-sources.com/fr, , ,"Calme et ombragé, notre établissement vous propose des chambres d’hôtel, des mini-suites à la semaine (avec coin cuisine), des locations de Mobil-homes et des emplacements de camping ombragés.",2 étoiles,,6.401039,44.523981,780,1,,,,,,,,,,,,,,,
226961,Les Gentianes,Le Château,,,5260,Ancelle,5004,04 92 50 80 63,+334 92 50 80 63,lesgentianes05@orange.fr, , , ,"Petit hôtel familial situé à 600 mètres des pistes de ski et à proximité de la base de loisirs d'Ancelle. Cuisine maison avec un menu renouvelé tous les jours et spécialités montagnardes en hiver, sur réservation.",Non Classé NN 2009,,6.19085,44.618394,1326,1,,,,,,,,,,,,,,,
226962,Hôtel Les Gardettes,,,Merlette,5170,Orcières,5096,04 92 55 71 11,+334 92 55 71 11,info@gardettes.com,http://www.gardettes.com,04 92 55 77 26,+334 92 55 77 26,"A 50 m des pistes, situation calme, vue panoramique.
Chambres de 1 à 5 personnes, 2 appartements en location hôtelière. Cuisine soignée de produits locaux, salades et pommes de terre du jardin, Terrasse l'été, Parking, Garage pour motos et VTT.",Non Classé NN 2009,,6.319832,44.695787,1850,1,,,,,,,,,,,,,,,
226964,Hôtel Les Flots Bleus,Place de la Marianne,,,5160,Savines-le-Lac,5164,04 92 44 20 89,+334 92 44 20 89,hotel.flots-bleus@wanadoo.fr,http://www.les-flots-bleus.fr, , ,"Au bord du lac de Serre-Ponçon, juste au pied du pont, notre hôtel**-restaurant vous accueille de fin mars à début novembre.

Dans une ambiance chaleureuse et familiale, venez vous prélasser dans notre espace piscine-jacuzzi après une bonne randonnée.",2 étoiles,,6.400733,44.526357,780,1,,,,,,,,,,,,,,,
226968,Les Fauvettes,,Le village,,5260,Saint-Léger-les-Mélèzes,5149,04 92 50 44 50,+334 92 50 44 50,lesfauvettes05260@outlook.fr,http://www.hotel-lesfauvettes.com, , ,"Charmant petit hôtel au cœur des montagnes, dans le village de Saint Léger. Hiver comme été, profitez d'une vue dégagée sur le massif depuis le balcon de votre chambre. Au restaurant, retrouvez les spécialités de la région ainsi que des plats variés.",2 étoiles,,6.200328,44.644733,1240,1,,,,,,,,,,,,,,,
226974,Hôtel Azur,,,,5000,La Freissinouse,5059,06 89 86 56 53,+336 89 86 56 53,contact@hotelazur-fr.com,http://www.hotelazur-fr.com,04 92 57 92 37,+334 92 57 92 37,"A 7 km de Gap, idéalement placé entre les Pays du Buëch, du Dévoluy et du Gapençais, l'hôtel Azur vous accueille dans un cadre chaleureux. Cuisine traditionnelle, chambres rénovées. Parc de 2 ha.",2 étoiles,,6.013341,44.541739,990,1,,,,,,,,,,,,,,,
226982,Hôtel Les Terrasses,18 Avenue de Provence,,,5300,Laragne-Montéglin,5070,04 92 65 08 54,+334 92 65 08 54,hotellesterrasses@wanadoo.fr,http://www.hotel-les-terrasses.fr,04 92 65 21 08,+334 92 65 21 08,"Aux portes de la Provence, l'hôtel les Terrasses vous accueille dans un cadre remarquable, où il fait bon faire une halte avec ses 15 chambres tout confort équipées de salle de bain, téléphone, TV. Parking et garages fermés. Terrasse ombragée.",,,5.825474,44.314069,570,1,,,,,,,,,,,,,,,
226984,Hôtel Les Trappeurs,Prébois,Les Orres 1650,,5200,Les Orres,5098,04 92 44 00 83,+334 92 44 00 83,infos@cote-vacances.fr,http://www.cote-vacances.fr, , ,Hotel situé au coeur d'une forêt de mélèzes. Etablissement  pouvant  recevoir  des groupes Familles / Adultes.,2 étoiles,,6.555362,44.490708,1650,1,,,,,,,,,,,,,,,
226986,Eden Lac,1 rue des maisonnettes,,,5160,Savines-le-Lac,5164,04 92 44 20 53,+334 92 44 20 53,contact@edenlac.com,http://www.edenlac.com, , ,"L'hôtel Eden Lac et toute son équipe vous accueillent dans un cadre calme et charmant où règne la convivialité familiale depuis plus de 45 ans.
Son restaurant, suivant le cours des saisons, est le parfait équilibre entre gourmandise et raffinement.",2 étoiles,,6.409027,44.527085,780,1,,,,,,,,,,,,,,,
226992,Hôtel L'Aiglière,Clos Saint Romain,Le Puy,,5290,Puy-Saint-Vincent,5110,04 92 23 30 59,+334 92 23 30 59,infos@hotel-aigliere.com,http://www.hotel-aigliere.com, , ,"Tenu par la famille Engilberge. Hôtel **, accueil familial hiver/été dans un cadre où le repos est assuré, restaurant, bar. Cuisine traditionnelle. Service en terrasse l'été. Accueil groupes.",2 étoiles,,6.482529,44.834173,1400,1,,,,,,,,,,,,,,,
226995,Hôtel de la Poste,Avenue de Serre-Ponçon,,,5190,Espinasses,5050,04 92 54 40 03,+334 92 54 40 03,info@hotellaposte.fr,http://www.hotellaposte.fr, , ,"Situé au pied du barrage de Serre-Ponçon, entre lac et montagne, l'hôtel-restaurant de La poste vous accueille dans un cadre reposant et à proximité de toutes les activités nautiques et terrestres de la région.",2 étoiles,,6.230863,44.465128,652,1,,,,,,,,,,,,,,,
226998,Hôtel Engilberge,Ailefroide,,Pelvoux,5340,Vallouise-Pelvoux,5101,04 92 23 32 05,+334 92 23 32 05,fredengilberge@live.fr,http://www.hotel-engilberge.com, , ,"Depuis trois générations, la famille Engilberge vous accueille à Ailefroide  site classé au parc national des Ecrins.",2 étoiles,,6.446385,44.888213,1560,1,,,,,,,,,,,,,,,
227001,Hôtel de la Chaussée,4 Rue Centrale,,,5100,Briançon,5023,04 92 21 10 37,+334 92 21 10 37,hotel-de-la-chaussee@wanadoo.fr,http://www.hotel-de-la-chaussee.com/,04 92 20 03 94,+334 92 20 03 94,"Hôtel *** avec des chambres en bois.
Style chalet de montagne.",3 étoiles,,6.634808,44.896432,1326,1,,,,,,,,,,,,,,,
227003,Hôtel De La Mairie,Place Barthelon,,,5200,Embrun,5046,04 92 43 20 65,+334 92 43 20 65,courrier@hoteldelamairie.com,http://www.hoteldelamairie.com,04 92 43 47 02,+334 92 43 47 02,"Au coeur de la vielle ville d'Embrun, l’hôtel de la Mairie vous accueille dans une ambiance conviviale et cosy. 
3 étoiles, logis de France, l’hôtel de la Mairie saura vous séduire pour vos vacances à Serre - Ponçon !",3 étoiles,,6.496262,44.564201,800,1,,,,,,,,,,,,,,,
227017,Le Catinat Fleuri,Chemin d'Eygliers,,,5600,Guillestre,5065,04 92 45 07 62,+334 92 45 07 62,catinat-fleuri@wanadoo.fr,http://www.catinat-fleuri.com, , ,L'hôtel ** Le Catinat-Fleuri vous accueille au coeur des Hautes-Alpes à deux pas du Parc naturel régional du Queyras dans un cadre spacieux et verdoyant...,2 étoiles,,6.649185,44.661807,1000,1,,,,,,,,,,,,,,,
227474,Suite-Home Briançon Serre-Chevalier,Avenue du Dauphiné,1 Chemin Fanton,,5100,Briançon,5023,04 92 20 02 00,+334 92 20 02 00,briancon@suite-home.com,http://www.suitehome-briancon.com/fr,04 92 20 01 43,+334 92 20 01 43,"Pour vos déplacements professionnels ou des vacances en famille, l'Hôtel Suite-Home vous propose des chambres traditionnelles et des suites meublées pour que vous vous sentiez comme à la maison.",Non Classé NN 2009,,6.629092,44.90439,,1,,,,,,,,,,,,,,,
228894,Hotel Le Chatelas,Rue de la Guisane,,,5240,La Salle les Alpes,5161,04 92 24 74 74,+334 92 24 74 74,alpes.sebastien@orange.fr,http://www.hotel-le-chatelas.com,04 92 45 15 59,+334 92 45 15 59,"En mangeant, nos mirettes se reflètent dans l'eau qui chante.",,,6.561842,44.945908,1400,1,,,,,,,,,,,,,,,
228907,Grand Hôtel & Spa Nuxe,Chantemerle,,,5330,Saint-Chaffrey,5133,04 92 24 15 16,+334 92 24 15 16,reservation@grandhotel.fr,http://www.grandhotel.fr, , ,"Le Grand Hôtel, hôtel mythique de Serre-Chevalier, totalement rénové, se situe à Chantemerle 1350m au départ des pistes du domaine skiable de Serre-Chevalier  à proximité des activités et commerces de la station.",4 étoiles,,6.587334,44.933636,1350,1,,,,,,,,,,,,,,,
228908,Hôtel Bonnabel des Glaciers Lodge & Spa,Col du Lautaret,,,5220,Le Monêtier-les-Bains,5079,04 92 24 42 21,+334 92 24 42 21,info@hotel-bonnabel.com,http://www.hotel-bonnabel.com,04 92 24 44 81,+334 92 24 44 81,,Non Classé NN 2009,,6.405287,45.033259,2050,1,,,,,,,,,,,,,,,
228909,Hôtel Alliey & Spa,11 Rue de l'Ecole,Serre-Chevalier,,5220,Le Monêtier-les-Bains,5079,04 92 24 40 02,+334 92 24 40 02,hotel@alliey.com,http://www.alliey.com, , ,"Situé au cœur du  village du Monêtier les Bains à Serre-Chevalier Vallée, l'hôtel Alliey et Spa est un hôtel de Charme qui vous ravira par son authenticité.",3 étoiles,,6.507801,44.97566,1500,1,,,,,,,,,,,,,,,
228912,Hôtel Mont Thabor,Route de Grenoble,1 Chemin de l'envers,,5240,La Salle les Alpes,5161,04 92 24 74 41,+334 92 24 74 41,hotelmonthabor@wanadoo.fr,http://www.mont-thabor.com, , ,Hôtel situé à proximité des pistes de Serre Chevalier face au vieux village de La Salle les Alpes.,3 étoiles,,6.562293,44.944602,1400,1,,,,,,,,,,,,,,,
